yearbuilt,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt
1974.0,88796.0,1498.0,2.0,3.0
1976.0,63564.0,887.0,2.0,2.0
1974.0,313000.0,887.0,2.0,2.0
1977.0,225724.0,1070.0,2.0,2.0
1977.0,222018.0,1498.0,2.0,3.0
1977.0,51074.0,1108.0,2.0,2.0
1977.0,133001.0,2032.0,2.5,4.0
1983.0,218735.0,1582.0,2.0,3.0
1978.0,371704.0,1058.0,2.0,3.0
1978.0,301260.0,1574.0,2.0,4.0
1979.0,415962.0,1281.0,2.0,3.0
1979.0,186989.0,1281.0,2.0,3.0
1981.0,298359.0,1292.0,2.0,3.0
1986.0,567428.0,2190.0,2.5,4.0
1985.0,550000.0,1459.0,2.0,3.0
1985.0,593000.0,1719.0,2.5,3.0
1993.0,362479.0,1992.0,3.0,4.0
1994.0,254014.0,1325.0,2.0,3.0
2001.0,1249082.0,3850.0,3.5,5.0
1994.0,1015466.0,2924.0,3.0,4.0
1971.0,327113.0,2194.0,2.0,5.0
1987.0,433165.0,3143.0,3.0,4.0
1989.0,249277.0,1359.0,2.0,2.0
1989.0,195661.0,2624.0,3.5,4.0
1992.0,547000.0,1950.0,2.0,4.0
1996.0,312949.0,1973.0,2.0,3.0
1965.0,365600.0,1382.0,2.5,3.0
1969.0,396665.0,1958.0,2.0,5.0
1977.0,121564.0,1561.0,2.5,3.0
1986.0,354310.0,2711.0,3.0,4.0
1985.0,283474.0,2211.0,2.5,4.0
1988.0,396202.0,2312.0,3.0,4.0
1935.0,153015.0,2052.0,2.0,3.0
1969.0,519964.0,2594.0,2.5,4.0
1960.0,68426.0,1197.0,2.0,3.0
1962.0,327114.0,1524.0,2.0,3.0
1962.0,69331.0,1693.0,2.0,5.0
1962.0,328792.0,1845.0,4.0,4.0
1965.0,280563.0,1419.0,2.0,4.0
1983.0,170192.0,1523.0,2.5,3.0
1975.0,116291.0,1863.0,2.0,4.0
1975.0,200429.0,1476.0,2.0,3.0
1976.0,99263.0,1414.0,2.0,3.0
1980.0,256809.0,1051.0,1.5,2.0
1982.0,253256.0,1441.0,2.0,2.0
1993.0,274181.0,1374.0,2.0,3.0
1997.0,436156.0,2152.0,3.0,4.0
1999.0,517938.0,2440.0,3.0,5.0
1974.0,218715.0,1253.0,2.0,3.0
1973.0,116734.0,916.0,1.5,2.0
1984.0,469000.0,2112.0,2.5,3.0
1984.0,296173.0,2055.0,3.5,3.0
1969.0,318306.0,1588.0,2.0,4.0
1973.0,199488.0,1306.0,2.0,2.0
1976.0,209110.0,1650.0,2.0,4.0
1974.0,258659.0,1599.0,2.0,4.0
1977.0,263833.0,1678.0,2.0,4.0
1971.0,111755.0,2192.0,3.0,4.0
1976.0,146897.0,1804.0,2.0,4.0
1976.0,831877.0,1620.0,2.0,3.0
1992.0,446202.0,2164.0,2.0,2.0
1970.0,60478.0,1151.0,2.0,2.0
1972.0,312238.0,1282.0,2.0,3.0
1971.0,182000.0,892.0,1.0,2.0
1971.0,75689.0,856.0,1.0,2.0
1971.0,122116.0,892.0,1.0,2.0
1971.0,39527.0,806.0,1.0,2.0
1972.0,151404.0,1128.0,2.0,3.0
1977.0,220000.0,1196.0,2.0,3.0
1977.0,127776.0,1268.0,1.5,2.0
1973.0,154292.0,967.0,2.0,2.0
1978.0,279581.0,1002.0,2.0,2.0
1986.0,187754.0,1255.0,2.0,2.0
1986.0,324936.0,1566.0,2.5,3.0
1989.0,375849.0,2442.0,3.0,4.0
2003.0,952000.0,2638.0,3.5,4.0
1961.0,105791.0,1817.0,2.5,3.0
1973.0,643000.0,1138.0,2.0,3.0
1988.0,930738.0,3076.0,3.5,3.0
1967.0,714517.0,1680.0,2.0,3.0
1976.0,182069.0,918.0,2.0,2.0
1987.0,550000.0,1369.0,2.0,2.0
1949.0,199544.0,1094.0,1.0,2.0
1952.0,62030.0,1768.0,2.0,6.0
1939.0,46504.0,1322.0,2.0,3.0
1941.0,301311.0,1272.0,2.0,2.0
1939.0,82730.0,2592.0,0.0,0.0
1960.0,468869.0,3094.0,3.0,4.0
1961.0,241419.0,1842.0,2.5,3.0
1974.0,500000.0,1878.0,2.0,3.0
1949.0,150970.0,825.0,2.0,2.0
1950.0,96603.0,1811.0,3.0,4.0
1961.0,96043.0,1082.0,1.5,2.0
1964.0,92268.0,1260.0,2.0,4.0
1908.0,345000.0,1102.0,1.0,2.0
1944.0,239313.0,1118.0,1.0,3.0
1978.0,257655.0,1538.0,2.0,3.0
1981.0,186487.0,1358.0,2.0,3.0
1993.0,249652.0,1750.0,2.5,3.0
1992.0,186121.0,1077.0,2.5,2.0
1951.0,317637.0,1928.0,2.5,4.0
1951.0,97342.0,1871.0,2.0,5.0
1947.0,37178.0,1062.0,1.0,2.0
1955.0,249338.0,1233.0,2.0,4.0
1958.0,46506.0,1071.0,2.0,3.0
1943.0,207170.0,1108.0,2.0,3.0
1954.0,56582.0,1459.0,0.0,0.0
1959.0,410000.0,1384.0,2.0,3.0
1950.0,242107.0,1500.0,2.0,3.0
1950.0,272596.0,1385.0,1.0,3.0
1954.0,182069.0,1264.0,2.0,3.0
1954.0,242972.0,1504.0,2.0,3.0
1954.0,374000.0,1558.0,3.0,3.0
1955.0,58250.0,1502.0,2.0,3.0
1957.0,350260.0,1041.0,2.0,3.0
1959.0,56849.0,1792.0,2.0,3.0
1959.0,57520.0,1729.0,2.0,3.0
1959.0,217046.0,1373.0,2.0,3.0
1959.0,51683.0,1373.0,2.0,3.0
1960.0,52036.0,1128.0,2.0,3.0
1959.0,51390.0,1252.0,2.0,3.0
1971.0,195000.0,1012.0,1.0,3.0
1940.0,438759.0,2200.0,2.0,3.0
1975.0,350312.0,1296.0,2.0,3.0
1953.0,358040.0,371.0,1.0,1.0
1978.0,141679.0,1967.0,2.5,4.0
1970.0,110302.0,1139.0,2.0,2.0
1973.0,102345.0,1696.0,2.0,4.0
1980.0,837580.0,2220.0,2.5,3.0
1995.0,398359.0,2661.0,3.0,4.0
1988.0,396608.0,2239.0,0.0,3.0
1948.0,2132025.0,2208.0,3.0,3.0
1977.0,436894.0,1306.0,2.0,3.0
1955.0,447059.0,680.0,1.0,2.0
1987.0,227194.0,1286.0,2.0,2.0
1952.0,64712.0,1848.0,2.0,4.0
1953.0,287179.0,1448.0,1.5,3.0
1953.0,213488.0,1536.0,2.0,3.0
1955.0,316613.0,1840.0,2.0,4.0
1957.0,49160.0,1245.0,2.0,3.0
1993.0,275868.0,1670.0,2.5,3.0
1973.0,186113.0,968.0,2.0,3.0
1978.0,430384.0,1780.0,2.5,3.0
1974.0,427940.0,1198.0,2.0,2.0
1976.0,539748.0,1485.0,2.5,3.0
1998.0,289934.0,2336.0,3.0,5.0
1963.0,39230.0,1023.0,1.0,3.0
1969.0,62388.0,1260.0,2.0,4.0
1949.0,116733.0,972.0,1.0,3.0
1949.0,91841.0,779.0,1.0,2.0
1949.0,184464.0,1040.0,1.0,3.0
1957.0,234222.0,1635.0,1.5,3.0
1966.0,377967.0,1276.0,2.0,4.0
1966.0,330647.0,1513.0,2.0,3.0
1963.0,143477.0,1180.0,2.0,4.0
1971.0,217168.0,1576.0,2.0,4.0
1976.0,365489.0,1347.0,2.0,4.0
1975.0,126176.0,792.0,1.0,2.0
1980.0,243938.0,1611.0,2.0,4.0
1969.0,72137.0,1197.0,2.0,3.0
1966.0,123349.0,1760.0,2.0,3.0
1971.0,202598.0,1416.0,2.0,3.0
1978.0,166797.0,2270.0,2.5,4.0
1978.0,408977.0,2550.0,2.5,4.0
,330123.0,1896.0,0.0,0.0
1971.0,50223.0,1120.0,1.5,3.0
1982.0,234128.0,1576.0,2.0,4.0
1973.0,82023.0,1615.0,2.0,4.0
1977.0,185471.0,1576.0,2.0,4.0
1981.0,228431.0,1344.0,2.0,3.0
1969.0,154389.0,1587.0,2.0,4.0
1979.0,173776.0,1919.0,2.5,4.0
1979.0,152356.0,1768.0,2.5,3.0
1968.0,130053.0,1781.0,3.0,4.0
1968.0,271946.0,1416.0,2.0,3.0
1982.0,238094.0,1959.0,2.5,3.0
1997.0,188746.0,1100.0,2.0,3.0
1981.0,361190.0,2269.0,2.5,4.0
1977.0,227270.0,1197.0,2.0,3.0
1994.0,76006.0,1440.0,2.0,2.0
1985.0,357140.0,1211.0,2.0,2.0
1987.0,396104.0,1277.0,2.0,2.0
1988.0,242381.0,1473.0,3.0,3.0
1989.0,83588.0,1365.0,2.5,2.0
1979.0,449730.0,3042.0,2.5,3.0
1981.0,670064.0,2967.0,3.0,4.0
2000.0,527131.0,2391.0,3.5,4.0
2003.0,1012959.0,4015.0,4.0,5.0
2001.0,1076164.0,3821.0,3.0,4.0
1981.0,333741.0,2242.0,2.0,4.0
1984.0,454000.0,1587.0,2.5,3.0
1995.0,693708.0,4092.0,4.5,5.0
1994.0,679000.0,2386.0,2.5,4.0
1993.0,279193.0,1020.0,2.0,1.0
1995.0,366374.0,1407.0,2.5,2.0
1984.0,405836.0,2735.0,2.5,4.0
1985.0,648000.0,2909.0,3.0,5.0
1985.0,400486.0,1942.0,3.0,3.0
1986.0,316387.0,2112.0,2.5,3.0
1987.0,408109.0,2937.0,2.5,3.0
1987.0,543651.0,2120.0,2.5,3.0
1987.0,419598.0,2120.0,2.5,3.0
1987.0,619000.0,1762.0,2.5,3.0
1988.0,405709.0,2060.0,3.0,4.0
1980.0,388093.0,1605.0,2.0,3.0
1983.0,408960.0,1723.0,3.0,3.0
1979.0,342978.0,1858.0,2.0,4.0
1987.0,409804.0,2267.0,2.5,4.0
1997.0,409033.0,1420.0,2.5,2.0
1997.0,310296.0,1850.0,2.5,3.0
1965.0,113059.0,880.0,1.0,2.0
1957.0,41652.0,1040.0,1.5,3.0
1959.0,195559.0,1558.0,2.0,4.0
1978.0,182830.0,1038.0,2.0,3.0
1982.0,543651.0,2066.0,2.5,4.0
1947.0,238560.0,837.0,1.0,2.0
1974.0,477082.0,2467.0,3.0,6.0
1979.0,379174.0,1839.0,3.0,5.0
1980.0,235926.0,1514.0,1.5,3.0
1980.0,353000.0,1339.0,2.0,2.0
1980.0,213288.0,2437.0,2.5,4.0
1984.0,236508.0,1346.0,2.0,3.0
1987.0,213227.0,1365.0,2.0,3.0
1987.0,292892.0,1780.0,3.5,4.0
1991.0,657000.0,2199.0,2.5,4.0
1996.0,486864.0,2531.0,3.0,4.0
1966.0,682415.0,2232.0,3.0,4.0
,885558.0,,0.0,0.0
1977.0,112829.0,956.0,1.0,2.0
1989.0,847242.0,3028.0,3.0,4.0
1968.0,236840.0,1986.0,2.5,3.0
1973.0,256567.0,1456.0,2.0,3.0
1973.0,805000.0,2493.0,2.0,4.0
1976.0,604987.0,1859.0,2.0,3.0
1978.0,364846.0,2184.0,2.5,4.0
1980.0,216426.0,2184.0,2.5,4.0
1963.0,240745.0,1566.0,2.0,3.0
1963.0,457964.0,1626.0,2.0,4.0
1966.0,476400.0,1980.0,2.5,3.0
1969.0,123465.0,2600.0,2.5,4.0
1962.0,333507.0,2182.0,3.0,5.0
1962.0,609175.0,2383.0,3.0,5.0
1962.0,521159.0,2383.0,3.0,6.0
1962.0,550000.0,2085.0,2.0,5.0
1974.0,264049.0,836.0,1.0,2.0
1974.0,159741.0,927.0,2.0,2.0
1978.0,250000.0,704.0,1.0,1.0
1981.0,235846.0,1048.0,1.5,2.0
1981.0,414210.0,1508.0,3.0,3.0
1967.0,423028.0,1592.0,2.5,4.0
1987.0,411798.0,1811.0,2.5,3.0
1927.0,790820.0,2986.0,2.5,5.0
1970.0,282897.0,1658.0,2.0,4.0
1977.0,380625.0,1945.0,3.0,4.0
1975.0,380770.0,1888.0,3.0,4.0
1976.0,292239.0,2150.0,3.0,4.0
1977.0,557040.0,1569.0,2.0,3.0
1990.0,401881.0,1901.0,2.5,4.0
1981.0,572417.0,2619.0,3.0,3.0
1985.0,902556.0,2774.0,2.5,4.0
1997.0,651820.0,3243.0,3.0,4.0
1996.0,1026000.0,3243.0,3.0,4.0
1997.0,610264.0,1631.0,2.5,3.0
1996.0,693481.0,2109.0,3.0,3.0
1996.0,367534.0,1733.0,2.5,3.0
1997.0,826982.0,2848.0,3.0,5.0
1972.0,315457.0,1004.0,1.0,2.0
1974.0,330437.0,1486.0,2.0,3.0
1972.0,258652.0,1152.0,1.5,3.0
1973.0,283399.0,1372.0,2.0,3.0
1976.0,580723.0,1452.0,2.0,3.0
1976.0,152669.0,1152.0,1.5,3.0
1986.0,714735.0,2558.0,2.5,4.0
1986.0,536595.0,3076.0,2.5,4.0
1986.0,562348.0,2459.0,2.0,3.0
1987.0,272916.0,1646.0,2.0,3.0
1987.0,533906.0,3014.0,3.0,4.0
1987.0,625673.0,3014.0,3.0,4.0
1986.0,411254.0,1472.0,2.5,3.0
1986.0,63078.0,1510.0,3.0,3.0
1994.0,195662.0,1621.0,2.5,3.0
1964.0,456667.0,1544.0,2.0,3.0
1986.0,344304.0,1695.0,2.5,3.0
1986.0,538000.0,1457.0,2.0,2.0
1986.0,460000.0,1579.0,2.5,3.0
1987.0,622294.0,2170.0,2.0,3.0
1988.0,284945.0,1419.0,2.0,2.0
1994.0,613950.0,3213.0,3.5,4.0
1994.0,444563.0,2572.0,3.0,4.0
1990.0,562348.0,2088.0,2.5,4.0
1990.0,358139.0,1809.0,2.5,3.0
1992.0,306647.0,1579.0,2.5,3.0
1970.0,98282.0,2416.0,3.0,5.0
1973.0,603333.0,2086.0,2.0,4.0
1973.0,117030.0,1440.0,2.0,3.0
1978.0,382547.0,1682.0,2.0,3.0
1974.0,308612.0,1502.0,2.0,3.0
1976.0,739713.0,2640.0,2.5,5.0
1991.0,669912.0,3153.0,3.0,5.0
1992.0,775000.0,3531.0,3.5,4.0
1999.0,951541.0,3729.0,4.5,5.0
1999.0,580670.0,3034.0,4.5,4.0
2000.0,680820.0,3034.0,4.5,5.0
1998.0,447060.0,1676.0,2.5,3.0
1972.0,147564.0,912.0,1.5,2.0
1972.0,206665.0,1051.0,2.0,3.0
1998.0,499166.0,2919.0,3.0,4.0
1978.0,197248.0,1587.0,2.0,3.0
1980.0,248931.0,2199.0,2.5,3.0
1980.0,562000.0,2075.0,2.5,3.0
,26236.0,,0.0,0.0
1984.0,418046.0,2556.0,3.0,4.0
1981.0,372867.0,1888.0,2.0,3.0
1981.0,246735.0,1888.0,2.0,3.0
1984.0,435853.0,1798.0,2.5,3.0
1989.0,323429.0,1445.0,2.0,3.0
1976.0,268440.0,1800.0,2.0,4.0
1983.0,310657.0,1376.0,2.5,2.0
1985.0,235392.0,881.0,1.0,1.0
1968.0,58921.0,1205.0,2.0,3.0
1968.0,512202.0,1806.0,2.0,4.0
1968.0,308021.0,1310.0,2.0,3.0
1972.0,371622.0,2098.0,2.0,5.0
1965.0,280334.0,2378.0,3.0,5.0
1978.0,189979.0,2236.0,2.0,4.0
1978.0,549319.0,2718.0,2.5,5.0
1978.0,425000.0,1488.0,2.0,3.0
1979.0,292913.0,1956.0,2.0,3.0
1961.0,467014.0,1291.0,2.0,3.0
1963.0,66880.0,1432.0,2.0,3.0
1963.0,259876.0,1780.0,3.0,4.0
1968.0,419908.0,2300.0,2.5,4.0
1968.0,442170.0,2134.0,2.0,5.0
1970.0,199546.0,1462.0,2.0,4.0
1972.0,314302.0,1436.0,2.0,3.0
1972.0,290819.0,2035.0,2.5,4.0
1973.0,360405.0,2035.0,2.5,4.0
1973.0,456879.0,1436.0,2.0,3.0
1961.0,206405.0,1406.0,2.0,3.0
1959.0,53760.0,1452.0,2.0,3.0
1961.0,372596.0,1685.0,3.0,3.0
1961.0,291495.0,1212.0,2.0,3.0
1999.0,488436.0,2989.0,2.5,4.0
1981.0,549000.0,1857.0,2.0,3.0
1988.0,216097.0,2335.0,3.0,4.0
1971.0,410174.0,1431.0,2.0,4.0
1963.0,450000.0,1549.0,2.0,4.0
1961.0,407929.0,1286.0,2.0,3.0
1978.0,220693.0,1661.0,2.0,3.0
1964.0,68334.0,1792.0,2.0,4.0
1964.0,561000.0,1695.0,2.5,3.0
1964.0,586397.0,2034.0,2.0,3.0
1964.0,249703.0,1515.0,2.5,3.0
1964.0,228721.0,1434.0,2.0,3.0
1964.0,316184.0,1427.0,2.0,3.0
1983.0,236099.0,773.0,2.0,2.0
1976.0,589000.0,1986.0,2.0,3.0
1976.0,111396.0,1891.0,2.0,4.0
1976.0,327751.0,1891.0,2.0,4.0
1976.0,182835.0,1466.0,2.0,3.0
1987.0,599000.0,2184.0,2.0,3.0
1986.0,701679.0,1983.0,2.5,3.0
1997.0,328494.0,1997.0,2.5,3.0
1978.0,448618.0,2460.0,3.0,4.0
1979.0,265871.0,2460.0,3.0,4.0
1981.0,680067.0,2638.0,3.5,5.0
1981.0,478430.0,1819.0,2.0,3.0
1963.0,62048.0,1725.0,2.5,4.0
1960.0,351650.0,1316.0,2.0,3.0
2006.0,343939.0,1584.0,2.0,2.0
1983.0,276655.0,1137.0,1.5,2.0
1997.0,226584.0,1376.0,2.5,3.0
1961.0,142383.0,1722.0,2.0,6.0
1961.0,147806.0,1226.0,1.5,4.0
1961.0,100159.0,3002.0,3.5,4.0
1961.0,440000.0,1227.0,1.5,4.0
1964.0,151697.0,1806.0,2.0,4.0
1964.0,334224.0,1651.0,2.0,3.0
1968.0,372788.0,1108.0,1.0,2.0
1964.0,444000.0,1323.0,2.0,4.0
1964.0,454597.0,1958.0,2.5,5.0
1964.0,76706.0,1534.0,1.0,4.0
1986.0,193009.0,1336.0,2.5,3.0
1999.0,306253.0,2100.0,2.5,3.0
1999.0,527444.0,3345.0,3.0,5.0
1977.0,682000.0,2524.0,3.0,3.0
1973.0,307511.0,1891.0,2.0,4.0
1965.0,89701.0,2095.0,2.0,4.0
1970.0,266433.0,1717.0,2.0,4.0
1978.0,339461.0,2140.0,3.0,4.0
1977.0,546000.0,1697.0,2.0,3.0
1979.0,279243.0,1645.0,2.0,3.0
1980.0,322847.0,2698.0,3.0,4.0
1987.0,223644.0,1137.0,1.5,2.0
1964.0,204469.0,1958.0,2.5,5.0
1964.0,71630.0,2277.0,2.5,4.0
1964.0,138757.0,1580.0,2.0,4.0
1979.0,312812.0,1731.0,3.0,4.0
1984.0,137706.0,880.0,2.0,2.0
1964.0,231205.0,1719.0,2.0,3.0
1964.0,113764.0,1323.0,2.0,4.0
1964.0,476000.0,1638.0,2.0,4.0
1964.0,277286.0,1338.0,2.0,4.0
1964.0,93472.0,1638.0,2.0,4.0
1973.0,494000.0,1430.0,2.0,3.0
1971.0,380201.0,1215.0,2.0,4.0
1971.0,88731.0,720.0,1.0,2.0
1976.0,593920.0,2003.0,2.0,3.0
1995.0,443001.0,1679.0,2.5,3.0
1962.0,313491.0,1415.0,2.0,3.0
1962.0,173521.0,1713.0,1.5,4.0
1961.0,319152.0,1720.0,2.5,5.0
1963.0,431693.0,1315.0,2.0,4.0
1981.0,159938.0,1193.0,2.0,2.0
1961.0,316163.0,1687.0,2.0,4.0
1961.0,48579.0,1066.0,2.0,3.0
1961.0,375896.0,1066.0,2.0,3.0
1968.0,298609.0,2498.0,2.5,5.0
1968.0,83456.0,3089.0,3.0,7.0
1968.0,377130.0,2015.0,2.0,4.0
1962.0,446089.0,1765.0,2.0,4.0
1964.0,223018.0,1776.0,2.0,4.0
1970.0,475604.0,1787.0,2.0,4.0
1978.0,352000.0,855.0,1.0,2.0
1962.0,50640.0,1125.0,2.0,3.0
1962.0,318464.0,1638.0,2.0,3.0
1962.0,237367.0,1201.0,2.0,3.0
1930.0,262051.0,600.0,1.0,3.0
1942.0,154407.0,1204.0,2.5,3.0
1995.0,309437.0,2496.0,2.5,2.0
1977.0,375602.0,1389.0,2.0,3.0
1965.0,458790.0,2232.0,2.5,5.0
1976.0,140322.0,834.0,1.0,2.0
1976.0,160505.0,834.0,1.0,2.0
1972.0,82141.0,1541.0,2.0,4.0
1964.0,509000.0,1835.0,2.0,4.0
1964.0,51677.0,1042.0,1.0,2.0
1970.0,278144.0,1719.0,2.0,4.0
1970.0,394246.0,1430.0,2.0,3.0
1971.0,100242.0,1350.0,2.0,3.0
1985.0,210006.0,1270.0,2.5,3.0
1987.0,509000.0,1569.0,2.0,4.0
1965.0,277769.0,1943.0,2.0,5.0
1996.0,308157.0,1760.0,2.5,3.0
1996.0,512588.0,1659.0,2.5,3.0
2001.0,649286.0,3389.0,3.5,4.0
1966.0,497836.0,1583.0,2.0,3.0
1966.0,420031.0,1775.0,2.0,4.0
1978.0,357657.0,1964.0,2.5,4.0
1979.0,499320.0,1830.0,2.0,4.0
1972.0,310000.0,802.0,1.0,2.0
1974.0,387000.0,1330.0,2.0,4.0
1979.0,436156.0,1672.0,2.5,3.0
1978.0,197462.0,1234.0,2.0,3.0
1996.0,558270.0,2250.0,3.0,3.0
1966.0,90217.0,2432.0,3.0,5.0
1966.0,129276.0,1068.0,1.5,3.0
1966.0,124256.0,1844.0,2.5,4.0
1968.0,325692.0,1836.0,2.0,4.0
1971.0,486699.0,1527.0,2.0,3.0
1978.0,237542.0,2342.0,2.5,4.0
1984.0,493619.0,2494.0,2.5,4.0
1978.0,382994.0,2164.0,2.0,4.0
1979.0,295779.0,1933.0,2.0,3.0
1985.0,560604.0,1124.0,2.0,3.0
1990.0,1243680.0,3706.0,3.5,4.0
1963.0,989000.0,3027.0,3.5,4.0
1976.0,705588.0,2270.0,3.0,4.0
1979.0,514249.0,3263.0,4.5,4.0
1974.0,437515.0,2201.0,2.5,4.0
1967.0,611871.0,2819.0,2.5,4.0
1977.0,743000.0,2121.0,2.5,4.0
1998.0,1410181.0,3561.0,4.0,5.0
1970.0,652384.0,1693.0,2.5,3.0
1966.0,381438.0,1228.0,2.0,3.0
1970.0,87024.0,1884.0,3.0,4.0
1972.0,157520.0,1462.0,2.0,4.0
1969.0,539638.0,2363.0,2.5,4.0
1969.0,212717.0,1126.0,2.0,3.0
1975.0,334821.0,1919.0,2.0,4.0
1979.0,509296.0,1814.0,2.0,3.0
1984.0,339727.0,2254.0,3.0,4.0
1980.0,295172.0,1532.0,2.5,2.0
1964.0,352336.0,1308.0,2.0,3.0
1964.0,59673.0,1308.0,2.0,3.0
1964.0,467000.0,1441.0,2.0,3.0
1964.0,273954.0,1441.0,2.0,3.0
1966.0,67748.0,1500.0,2.0,3.0
1966.0,455632.0,1777.0,2.0,4.0
1963.0,380602.0,1422.0,2.0,3.0
1964.0,500348.0,1630.0,2.0,4.0
1965.0,394000.0,864.0,1.0,2.0
1992.0,1315217.0,4414.0,4.5,4.0
1980.0,305310.0,1361.0,2.5,2.0
1981.0,119360.0,654.0,1.0,1.0
1985.0,301000.0,917.0,2.0,2.0
1985.0,332869.0,1200.0,2.5,3.0
1954.0,403000.0,1364.0,2.0,2.0
1988.0,605535.0,3608.0,0.0,0.0
1985.0,238563.0,907.0,1.0,2.0
1985.0,208042.0,907.0,1.0,2.0
1995.0,340108.0,1180.0,2.0,3.0
1961.0,312243.0,1770.0,2.0,3.0
1960.0,546000.0,1232.0,2.0,3.0
1960.0,436146.0,1268.0,2.0,3.0
1975.0,443141.0,3052.0,3.0,4.0
1975.0,320898.0,1301.0,1.5,3.0
1980.0,387187.0,2302.0,3.0,4.0
1981.0,216427.0,2302.0,3.0,4.0
1961.0,65505.0,1534.0,2.0,4.0
1960.0,338454.0,1928.0,2.0,4.0
1960.0,546538.0,2287.0,3.0,3.0
1965.0,1286098.0,4147.0,3.0,4.0
1959.0,386238.0,1879.0,2.0,4.0
1961.0,1001361.0,1656.0,3.0,4.0
1964.0,268128.0,2033.0,2.5,4.0
1962.0,53743.0,1016.0,1.5,3.0
1963.0,57881.0,1245.0,2.0,4.0
1976.0,109216.0,1934.0,2.5,4.0
1959.0,1185000.0,3204.0,3.0,4.0
1963.0,717758.0,2524.0,3.0,5.0
1964.0,272146.0,2185.0,2.0,3.0
1969.0,552868.0,2400.0,2.5,4.0
1978.0,610493.0,2434.0,2.5,3.0
1978.0,361152.0,2434.0,2.5,3.0
1971.0,858919.0,3023.0,3.0,5.0
1976.0,216494.0,1872.0,2.0,4.0
1976.0,556762.0,2154.0,3.0,4.0
1977.0,499156.0,2154.0,3.0,3.0
1978.0,159703.0,1550.0,2.5,3.0
1985.0,770000.0,2991.0,3.5,3.0
1987.0,554900.0,2953.0,3.0,4.0
1986.0,333919.0,1983.0,3.0,4.0
1987.0,1162284.0,3457.0,3.5,4.0
1990.0,523390.0,1643.0,2.5,3.0
1990.0,636412.0,3406.0,4.0,5.0
1994.0,609149.0,1783.0,3.0,3.0
1992.0,345625.0,1643.0,2.5,3.0
1985.0,1988580.0,5098.0,4.5,3.0
1985.0,1565000.0,3889.0,4.0,4.0
1989.0,2076848.0,7938.0,7.5,6.0
1987.0,1831949.0,4454.0,3.5,6.0
1987.0,211890.0,1251.0,2.5,2.0
1989.0,953492.0,3330.0,3.0,5.0
1993.0,636432.0,2303.0,2.5,3.0
1984.0,1183026.0,3917.0,3.5,4.0
1980.0,93134.0,1567.0,2.0,3.0
1986.0,1520018.0,5029.0,4.5,5.0
1988.0,1001000.0,2297.0,2.0,3.0
1972.0,183728.0,1020.0,2.0,3.0
1980.0,626010.0,2752.0,3.0,4.0
1938.0,1784993.0,2497.0,3.0,3.0
2003.0,3387098.0,5591.0,5.5,5.0
1968.0,131439.0,2300.0,3.0,4.0
1969.0,852809.0,1750.0,2.0,4.0
1969.0,376501.0,1724.0,2.0,3.0
1973.0,495760.0,1948.0,2.5,3.0
1978.0,722000.0,1936.0,2.0,3.0
1970.0,189985.0,2808.0,3.0,5.0
1975.0,442053.0,2040.0,2.0,4.0
1984.0,900816.0,2648.0,3.0,4.0
1988.0,1034682.0,3537.0,3.0,2.0
1976.0,1111120.0,2421.0,0.0,3.0
1973.0,119737.0,1362.0,2.0,2.0
1973.0,378449.0,1636.0,2.0,3.0
1979.0,206113.0,1626.0,2.0,3.0
1974.0,780172.0,1075.0,2.0,2.0
1996.0,840667.0,2578.0,2.5,3.0
1970.0,526557.0,1607.0,2.0,4.0
1970.0,673094.0,1996.0,3.0,5.0
1970.0,698729.0,1594.0,2.0,3.0
1970.0,497696.0,1833.0,2.0,4.0
1978.0,227065.0,1462.0,2.5,3.0
1979.0,336414.0,2212.0,3.0,4.0
1980.0,507034.0,1785.0,2.5,3.0
1994.0,566953.0,1411.0,2.5,3.0
1984.0,99478.0,980.0,1.5,2.0
1988.0,825978.0,2698.0,3.0,4.0
1988.0,826982.0,2475.0,3.5,4.0
1988.0,838781.0,2475.0,3.5,4.0
1989.0,534594.0,2466.0,2.5,3.0
1984.0,530301.0,1366.0,2.5,3.0
1985.0,301896.0,1623.0,2.5,3.0
1986.0,293885.0,2092.0,2.5,3.0
1977.0,1464000.0,4070.0,4.0,5.0
1970.0,,720.0,0.0,0.0
2005.0,49000.0,1296.0,0.0,0.0
,,,0.0,0.0
1967.0,,1392.0,0.0,0.0
1973.0,,1056.0,0.0,0.0
1971.0,,1344.0,0.0,0.0
1968.0,,960.0,0.0,0.0
1981.0,21000.0,1440.0,0.0,0.0
2014.0,120503.0,1100.0,0.0,0.0
2015.0,222150.0,1368.0,0.0,0.0
2013.0,74400.0,918.0,0.0,0.0
2002.0,27400.0,1000.0,0.0,0.0
1962.0,,550.0,0.0,0.0
1968.0,,1140.0,0.0,0.0
1966.0,,520.0,0.0,0.0
1989.0,12000.0,1152.0,0.0,0.0
2005.0,33400.0,1568.0,0.0,0.0
1970.0,25878.0,1344.0,0.0,0.0
2006.0,31400.0,1152.0,0.0,0.0
2004.0,27600.0,,0.0,0.0
1972.0,,1536.0,0.0,0.0
1970.0,10700.0,880.0,0.0,0.0
1980.0,,640.0,0.0,0.0
1977.0,10400.0,1248.0,0.0,0.0
1977.0,,1040.0,0.0,0.0
