yearbuilt,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt
1994.0,597933.0,3213.0,3.5,4.0
1994.0,437887.0,2572.0,3.0,4.0
1990.0,553902.0,2088.0,2.5,4.0
1990.0,352761.0,1809.0,2.5,3.0
1992.0,302042.0,1579.0,2.5,3.0
1970.0,96807.0,2416.0,3.0,5.0
1973.0,594272.0,2086.0,2.0,4.0
1973.0,115274.0,1440.0,2.0,3.0
1978.0,376802.0,1682.0,2.0,3.0
1974.0,303979.0,1502.0,2.0,3.0
1976.0,728604.0,2640.0,2.5,5.0
1991.0,659852.0,3153.0,3.0,5.0
1992.0,839000.0,3531.0,3.5,4.0
1999.0,937250.0,3729.0,4.5,5.0
1999.0,571950.0,3034.0,4.5,4.0
2000.0,670595.0,3034.0,4.5,5.0
1998.0,440346.0,1676.0,2.5,3.0
1972.0,145350.0,912.0,1.5,2.0
1972.0,203563.0,1051.0,2.0,3.0
1998.0,491671.0,2919.0,3.0,4.0
1978.0,194288.0,1587.0,2.0,3.0
1980.0,245194.0,2199.0,2.5,3.0
1980.0,571000.0,2075.0,2.5,3.0
1984.0,411768.0,2556.0,3.0,4.0
1981.0,367268.0,1888.0,2.0,3.0
1981.0,243031.0,1888.0,2.0,3.0
1984.0,429308.0,1798.0,2.5,3.0
1989.0,318573.0,1445.0,2.0,3.0
1976.0,264410.0,1800.0,2.0,4.0
1983.0,305993.0,1376.0,2.5,2.0
1985.0,231858.0,881.0,1.0,1.0
1968.0,58038.0,1205.0,2.0,3.0
1968.0,490000.0,1806.0,2.0,4.0
1968.0,303396.0,1310.0,2.0,3.0
1972.0,366042.0,2098.0,2.0,5.0
1965.0,276126.0,2378.0,3.0,5.0
1978.0,187128.0,2236.0,2.0,4.0
1978.0,541071.0,2718.0,2.5,5.0
1978.0,354424.0,1488.0,2.0,3.0
1979.0,288516.0,1956.0,2.0,3.0
1961.0,418000.0,1291.0,2.0,3.0
1963.0,65876.0,1432.0,2.0,3.0
1963.0,255974.0,1780.0,3.0,4.0
1968.0,413602.0,2300.0,2.5,4.0
1968.0,435530.0,2134.0,2.0,5.0
1970.0,196550.0,1462.0,2.0,4.0
1972.0,309583.0,1436.0,2.0,3.0
1972.0,286453.0,2035.0,2.5,4.0
1973.0,354994.0,2035.0,2.5,4.0
1973.0,436000.0,1436.0,2.0,3.0
1961.0,203306.0,1406.0,2.0,3.0
1959.0,52954.0,1452.0,2.0,3.0
1961.0,367001.0,1685.0,3.0,3.0
1961.0,287119.0,1212.0,2.0,3.0
1999.0,481102.0,2989.0,2.5,4.0
1981.0,548000.0,1857.0,2.0,3.0
1988.0,212853.0,2335.0,3.0,4.0
1971.0,404014.0,1431.0,2.0,4.0
1963.0,251684.0,1549.0,2.0,4.0
1961.0,401803.0,1286.0,2.0,3.0
1978.0,217380.0,1661.0,2.0,3.0
1964.0,67309.0,1792.0,2.0,4.0
1964.0,508000.0,1695.0,2.5,3.0
1964.0,525288.0,2034.0,2.0,3.0
1964.0,245954.0,1515.0,2.5,3.0
1964.0,225288.0,1434.0,2.0,3.0
1964.0,311436.0,1427.0,2.0,3.0
1983.0,232555.0,773.0,2.0,2.0
1976.0,543000.0,1986.0,2.0,3.0
1976.0,109725.0,1891.0,2.0,4.0
1976.0,322830.0,1891.0,2.0,4.0
1976.0,180090.0,1466.0,2.0,3.0
1987.0,581000.0,2184.0,2.0,3.0
1986.0,691141.0,1983.0,2.5,3.0
1997.0,323562.0,1997.0,2.5,3.0
1978.0,441881.0,2460.0,3.0,4.0
1979.0,261879.0,2460.0,3.0,4.0
1981.0,669854.0,2638.0,3.5,5.0
1981.0,471245.0,1819.0,2.0,3.0
1963.0,61118.0,1725.0,2.5,4.0
1960.0,346370.0,1316.0,2.0,3.0
2006.0,338775.0,1584.0,2.0,2.0
1983.0,272500.0,1137.0,1.5,2.0
1997.0,223183.0,1376.0,2.5,3.0
1961.0,140246.0,1722.0,2.0,6.0
1961.0,145588.0,1226.0,1.5,4.0
1961.0,98656.0,3002.0,3.5,4.0
1961.0,416000.0,1227.0,1.5,4.0
1964.0,149421.0,1806.0,2.0,4.0
1964.0,329204.0,1651.0,2.0,3.0
1968.0,367190.0,1108.0,1.0,2.0
1964.0,416000.0,1323.0,2.0,4.0
1964.0,447770.0,1958.0,2.5,5.0
1964.0,75556.0,1534.0,1.0,4.0
1986.0,190113.0,1336.0,2.5,3.0
1999.0,301655.0,2100.0,2.5,3.0
1999.0,519524.0,3345.0,3.0,5.0
1977.0,648000.0,2524.0,3.0,3.0
1973.0,302894.0,1891.0,2.0,4.0
1965.0,88356.0,2095.0,2.0,4.0
1970.0,262432.0,1717.0,2.0,4.0
1978.0,334364.0,2140.0,3.0,4.0
1977.0,525000.0,1697.0,2.0,3.0
1979.0,275050.0,1645.0,2.0,3.0
1980.0,317999.0,2698.0,3.0,4.0
1987.0,220288.0,1137.0,1.5,2.0
1964.0,201400.0,1958.0,2.5,5.0
1964.0,70556.0,2277.0,2.5,4.0
1964.0,136674.0,1580.0,2.0,4.0
1979.0,308115.0,1731.0,3.0,4.0
1984.0,135639.0,880.0,2.0,2.0
1964.0,227735.0,1719.0,2.0,3.0
1964.0,112057.0,1323.0,2.0,4.0
1964.0,423000.0,1638.0,2.0,4.0
1964.0,273123.0,1338.0,2.0,4.0
1964.0,92070.0,1638.0,2.0,4.0
1973.0,478000.0,1430.0,2.0,3.0
1971.0,374492.0,1215.0,2.0,4.0
1971.0,87400.0,720.0,1.0,2.0
1976.0,585000.0,2003.0,2.0,3.0
1995.0,436349.0,1679.0,2.5,3.0
1962.0,308784.0,1415.0,2.0,3.0
1962.0,170917.0,1713.0,1.5,4.0
1961.0,314360.0,1720.0,2.5,5.0
1963.0,425210.0,1315.0,2.0,4.0
1981.0,157537.0,1193.0,2.0,2.0
1961.0,311415.0,1687.0,2.0,4.0
1961.0,47851.0,1066.0,2.0,3.0
1961.0,370252.0,1066.0,2.0,3.0
1968.0,294126.0,2498.0,2.5,5.0
1968.0,82204.0,3089.0,3.0,7.0
1968.0,371468.0,2015.0,2.0,4.0
1962.0,439391.0,1765.0,2.0,4.0
1964.0,219670.0,1776.0,2.0,4.0
1970.0,468000.0,1787.0,2.0,4.0
1978.0,264346.0,855.0,1.0,2.0
1962.0,49881.0,1125.0,2.0,3.0
1962.0,313681.0,1638.0,2.0,3.0
1962.0,233804.0,1201.0,2.0,3.0
1930.0,258116.0,600.0,1.0,3.0
1942.0,152090.0,1204.0,2.5,3.0
1995.0,304791.0,2496.0,2.5,2.0
1977.0,369962.0,1389.0,2.0,3.0
1965.0,451900.0,2232.0,2.5,5.0
1976.0,138216.0,834.0,1.0,2.0
1976.0,158096.0,834.0,1.0,2.0
1972.0,80908.0,1541.0,2.0,4.0
1964.0,471000.0,1835.0,2.0,4.0
1964.0,50903.0,1042.0,1.0,2.0
1970.0,273968.0,1719.0,2.0,4.0
1970.0,388326.0,1430.0,2.0,3.0
1971.0,98738.0,1350.0,2.0,3.0
1985.0,206854.0,1270.0,2.5,3.0
1987.0,464000.0,1569.0,2.0,4.0
1965.0,273598.0,1943.0,2.0,5.0
1996.0,303530.0,1760.0,2.5,3.0
1996.0,504890.0,1659.0,2.5,3.0
2001.0,639535.0,3389.0,3.5,4.0
1966.0,490360.0,1583.0,2.0,3.0
1966.0,413725.0,1775.0,2.0,4.0
1978.0,352287.0,1964.0,2.5,4.0
1979.0,491822.0,1830.0,2.0,4.0
1972.0,292000.0,802.0,1.0,2.0
1974.0,365000.0,1330.0,2.0,4.0
1979.0,429606.0,1672.0,2.5,3.0
1978.0,194498.0,1234.0,2.0,3.0
1996.0,549886.0,2250.0,3.0,3.0
1966.0,88863.0,2432.0,3.0,5.0
1966.0,127336.0,1068.0,1.5,3.0
1966.0,122391.0,1844.0,2.5,4.0
1968.0,320801.0,1836.0,2.0,4.0
1971.0,479390.0,1527.0,2.0,3.0
1978.0,233976.0,2342.0,2.5,4.0
1984.0,486206.0,2494.0,2.5,4.0
1978.0,377244.0,2164.0,2.0,4.0
1979.0,291338.0,1933.0,2.0,3.0
1985.0,552186.0,1124.0,2.0,3.0
1990.0,1225000.0,3706.0,3.5,4.0
1963.0,933000.0,3027.0,3.5,4.0
1976.0,694991.0,2270.0,3.0,4.0
1979.0,506527.0,3263.0,4.5,4.0
1974.0,430944.0,2201.0,2.5,4.0
1967.0,602681.0,2819.0,2.5,4.0
1977.0,683000.0,2121.0,2.5,4.0
1998.0,1389000.0,3561.0,4.0,5.0
1970.0,642586.0,1693.0,2.5,3.0
1966.0,375710.0,1228.0,2.0,3.0
1970.0,85720.0,1884.0,3.0,4.0
1972.0,155156.0,1462.0,2.0,4.0
1969.0,353580.0,2363.0,2.5,4.0
1969.0,209525.0,1126.0,2.0,3.0
1975.0,329793.0,1919.0,2.0,4.0
1979.0,501648.0,1814.0,2.0,3.0
1984.0,334626.0,2254.0,3.0,4.0
1980.0,290740.0,1532.0,2.5,2.0
1964.0,347046.0,1308.0,2.0,3.0
1964.0,58780.0,1308.0,2.0,3.0
1964.0,463000.0,1441.0,2.0,3.0
1964.0,269841.0,1441.0,2.0,3.0
1966.0,66732.0,1500.0,2.0,3.0
1966.0,448790.0,1777.0,2.0,4.0
1963.0,374887.0,1422.0,2.0,3.0
1964.0,492835.0,1630.0,2.0,4.0
1965.0,356000.0,864.0,1.0,2.0
1992.0,1295463.0,4414.0,4.5,4.0
1980.0,300726.0,1361.0,2.5,2.0
1981.0,117569.0,654.0,1.0,1.0
1985.0,256000.0,917.0,2.0,2.0
1985.0,300000.0,1200.0,2.5,3.0
1954.0,378000.0,1364.0,2.0,2.0
1985.0,234982.0,907.0,1.0,2.0
1985.0,204919.0,907.0,1.0,2.0
1995.0,335000.0,1180.0,2.0,3.0
1961.0,307555.0,1770.0,2.0,3.0
1960.0,487000.0,1232.0,2.0,3.0
1960.0,429598.0,1268.0,2.0,3.0
1975.0,436486.0,3052.0,3.0,4.0
1975.0,316080.0,1301.0,1.5,3.0
1980.0,381373.0,2302.0,3.0,4.0
1981.0,213179.0,2302.0,3.0,4.0
1961.0,64522.0,1534.0,2.0,4.0
1960.0,333373.0,1928.0,2.0,4.0
1960.0,538330.0,2287.0,3.0,3.0
1965.0,1268232.0,4147.0,3.0,4.0
1959.0,380438.0,1879.0,2.0,4.0
1961.0,989380.0,1656.0,3.0,4.0
1964.0,264102.0,2033.0,2.5,4.0
1962.0,52937.0,1016.0,1.5,3.0
1963.0,57012.0,1245.0,2.0,4.0
1976.0,107577.0,1934.0,2.5,4.0
1959.0,875000.0,3204.0,3.0,4.0
1963.0,706979.0,2524.0,3.0,5.0
1964.0,268060.0,2185.0,2.0,3.0
1969.0,544564.0,2400.0,2.5,4.0
1978.0,601325.0,2434.0,2.5,3.0
1978.0,355729.0,2434.0,2.5,3.0
1971.0,846019.0,3023.0,3.0,5.0
1976.0,213244.0,1872.0,2.0,4.0
1976.0,548401.0,2154.0,3.0,4.0
1977.0,491661.0,2154.0,3.0,3.0
1978.0,157306.0,1550.0,2.5,3.0
1985.0,473953.0,2991.0,3.5,3.0
1987.0,546567.0,2953.0,3.0,4.0
1986.0,328905.0,1983.0,3.0,4.0
1987.0,1144826.0,3457.0,3.5,4.0
1990.0,515530.0,1643.0,2.5,3.0
1990.0,626855.0,3406.0,4.0,5.0
1994.0,350729.0,1783.0,3.0,3.0
1992.0,340435.0,1643.0,2.5,3.0
1985.0,1958712.0,5098.0,4.5,3.0
1985.0,1679000.0,3889.0,4.0,4.0
1989.0,2045654.0,7938.0,7.5,6.0
1987.0,1685000.0,4454.0,3.5,6.0
1987.0,208709.0,1251.0,2.5,2.0
1989.0,939171.0,3330.0,3.0,5.0
1993.0,626875.0,2113.0,2.5,3.0
1984.0,1165258.0,3917.0,3.5,4.0
1980.0,91736.0,1567.0,2.0,3.0
1986.0,1497188.0,5029.0,4.5,5.0
1988.0,926000.0,2297.0,2.0,3.0
1972.0,180970.0,1020.0,2.0,3.0
1980.0,616608.0,2752.0,3.0,4.0
1938.0,1758184.0,2497.0,3.0,3.0
2003.0,3151000.0,5591.0,5.5,5.0
1968.0,129467.0,2300.0,3.0,4.0
1969.0,559098.0,1750.0,2.0,4.0
1969.0,370847.0,1724.0,2.0,3.0
1973.0,488315.0,1948.0,2.5,3.0
1978.0,766000.0,1936.0,2.0,3.0
1970.0,187134.0,2808.0,3.0,5.0
1975.0,435414.0,2040.0,2.0,4.0
1984.0,887288.0,2648.0,3.0,4.0
1988.0,1019142.0,3537.0,3.0,2.0
1973.0,117940.0,1362.0,2.0,2.0
1973.0,372767.0,1636.0,2.0,3.0
1979.0,203019.0,1626.0,2.0,3.0
1974.0,768455.0,1075.0,2.0,2.0
1996.0,828041.0,2578.0,2.5,3.0
1970.0,514350.0,1607.0,2.0,4.0
1970.0,662986.0,1996.0,3.0,5.0
1970.0,629000.0,1594.0,2.0,3.0
1970.0,490223.0,1833.0,2.0,4.0
1978.0,223656.0,1462.0,2.5,3.0
1979.0,331363.0,2212.0,3.0,4.0
1980.0,499420.0,1785.0,2.5,3.0
1994.0,558438.0,1411.0,2.5,3.0
1984.0,97984.0,980.0,1.5,2.0
1988.0,813574.0,2698.0,3.0,4.0
1988.0,814562.0,2475.0,3.5,4.0
1988.0,826183.0,2475.0,3.5,4.0
1989.0,526566.0,2466.0,2.5,3.0
1984.0,522337.0,1366.0,2.5,3.0
1985.0,297362.0,1623.0,2.5,3.0
1986.0,289473.0,2092.0,2.5,3.0
1977.0,1623000.0,4070.0,4.0,5.0
1962.0,384180.0,1766.0,2.0,3.0
1995.0,1019980.0,3085.0,3.0,5.0
1965.0,233658.0,2401.0,3.0,5.0
1984.0,529674.0,2397.0,3.0,4.0
1981.0,525927.0,2574.0,3.0,4.0
1965.0,342393.0,2225.0,3.0,4.0
1983.0,426746.0,2661.0,3.0,4.0
1960.0,429343.0,1830.0,3.0,4.0
1956.0,365679.0,1358.0,2.0,3.0
1956.0,434978.0,1358.0,2.0,3.0
1980.0,323000.0,1221.0,2.0,3.0
1960.0,237802.0,2023.0,2.0,4.0
1964.0,399749.0,1409.0,2.0,4.0
1948.0,455000.0,1675.0,3.0,5.0
1956.0,399749.0,1358.0,2.0,3.0
1974.0,255663.0,1730.0,3.0,3.0
1958.0,380561.0,1570.0,2.0,3.0
1960.0,361395.0,1570.0,2.0,3.0
1960.0,470000.0,1704.0,2.0,3.0
1977.0,66412.0,783.0,1.0,1.0
1985.0,248095.0,885.0,2.0,2.0
1958.0,426274.0,2164.0,2.0,3.0
1979.0,316967.0,1602.0,2.0,3.0
1966.0,114460.0,2274.0,3.0,4.0
1969.0,612192.0,2352.0,3.0,4.0
1972.0,338773.0,2431.0,3.0,4.0
1973.0,736641.0,2926.0,3.0,5.0
1974.0,254290.0,2472.0,3.0,5.0
1978.0,361432.0,1990.0,2.0,3.0
1979.0,327743.0,2403.0,3.0,4.0
1988.0,525000.0,4612.0,5.0,4.0
1998.0,621152.0,3391.0,5.0,5.0
1961.0,405420.0,2132.0,3.0,3.0
1961.0,270065.0,1838.0,2.0,4.0
1962.0,393328.0,1705.0,3.0,4.0
1964.0,88077.0,1600.0,2.0,3.0
1964.0,286485.0,1598.0,2.0,4.0
1983.0,395000.0,1242.0,3.0,2.0
1966.0,338635.0,2165.0,2.0,4.0
1967.0,309638.0,2046.0,2.0,3.0
1982.0,581388.0,2445.0,3.0,3.0
1965.0,586300.0,2271.0,2.0,4.0
1967.0,773784.0,2905.0,3.0,4.0
1979.0,866200.0,2912.0,3.0,5.0
1985.0,653110.0,3534.0,4.0,5.0
1960.0,437584.0,1160.0,2.0,3.0
1960.0,168067.0,1300.0,2.0,4.0
1960.0,406272.0,1835.0,3.0,3.0
1960.0,458996.0,1150.0,2.0,3.0
1960.0,414965.0,1570.0,2.0,4.0
1960.0,65023.0,1421.0,2.0,3.0
1960.0,458000.0,1404.0,2.0,4.0
1960.0,318351.0,1160.0,2.0,3.0
1960.0,84956.0,1570.0,2.0,3.0
1960.0,329104.0,1404.0,2.0,4.0
1960.0,496000.0,1250.0,2.0,3.0
1959.0,279125.0,1150.0,2.0,3.0
1959.0,270079.0,1150.0,2.0,3.0
1959.0,382362.0,1473.0,2.0,3.0
1959.0,337255.0,1150.0,2.0,3.0
1960.0,326094.0,1570.0,2.0,4.0
1957.0,586000.0,1661.0,2.0,4.0
1957.0,478281.0,1448.0,2.0,4.0
1958.0,203101.0,2225.0,2.0,4.0
1959.0,397138.0,1570.0,2.0,4.0
1964.0,133777.0,2497.0,3.0,4.0
1955.0,318754.0,1204.0,2.0,3.0
1956.0,554264.0,1348.0,2.0,3.0
1952.0,528000.0,1116.0,1.0,3.0
1956.0,628131.0,1994.0,2.0,4.0
1954.0,350068.0,3597.0,4.0,6.0
1950.0,1406000.0,6052.0,5.0,6.0
1951.0,584579.0,2192.0,2.0,4.0
1961.0,828097.0,2703.0,3.0,4.0
1959.0,216702.0,1980.0,2.0,3.0
1961.0,717700.0,2566.0,3.0,5.0
1963.0,593502.0,2863.0,3.0,4.0
1962.0,297354.0,2232.0,2.0,3.0
1963.0,373196.0,1936.0,2.0,3.0
1971.0,126436.0,2508.0,3.0,4.0
1978.0,460577.0,1924.0,2.0,4.0
1970.0,198218.0,1096.0,2.0,3.0
1976.0,168791.0,981.0,2.0,2.0
1976.0,199335.0,981.0,2.0,2.0
1973.0,171886.0,930.0,2.0,2.0
1978.0,122605.0,811.0,1.0,2.0
1976.0,2918215.0,4078.0,5.0,6.0
1965.0,543203.0,2859.0,3.0,5.0
1976.0,2551578.0,4861.0,6.0,6.0
1957.0,903038.0,5425.0,7.0,7.0
1994.0,8958000.0,13875.0,10.0,8.0
1992.0,1160003.0,4540.0,5.0,5.0
1997.0,2148058.0,6610.0,7.0,6.0
1973.0,675000.0,1722.0,2.0,4.0
1977.0,680000.0,2347.0,3.0,4.0
1974.0,685000.0,1722.0,2.0,4.0
1977.0,739484.0,1924.0,2.0,4.0
1975.0,512303.0,2509.0,3.0,4.0
1979.0,248686.0,1924.0,2.0,4.0
1982.0,709665.0,3767.0,3.0,4.0
1982.0,940591.0,3157.0,3.0,4.0
1964.0,659000.0,1781.0,2.0,4.0
1964.0,723000.0,1996.0,3.0,4.0
1965.0,680000.0,1804.0,3.0,4.0
1965.0,504791.0,1334.0,2.0,3.0
1981.0,282087.0,1595.0,3.0,3.0
1989.0,501019.0,1775.0,3.0,3.0
1987.0,489590.0,1726.0,3.0,3.0
1968.0,628322.0,1292.0,2.0,3.0
1985.0,928974.0,4549.0,5.0,6.0
1987.0,1110000.0,3359.0,4.0,4.0
1983.0,699172.0,2409.0,3.0,3.0
1985.0,367113.0,3162.0,3.0,5.0
1973.0,226401.0,1707.0,2.0,4.0
1969.0,367434.0,2012.0,3.0,3.0
1980.0,471069.0,2301.0,3.0,5.0
1998.0,460937.0,1394.0,3.0,2.0
1979.0,581465.0,1559.0,2.0,3.0
1980.0,559047.0,2203.0,3.0,4.0
1978.0,447585.0,1673.0,2.0,4.0
1977.0,335408.0,1708.0,2.0,3.0
1972.0,602000.0,1419.0,3.0,3.0
1973.0,438941.0,1225.0,2.0,3.0
1985.0,657904.0,3359.0,4.0,4.0
1984.0,1000215.0,3247.0,4.0,4.0
1984.0,1881183.0,5921.0,7.0,5.0
1983.0,1667000.0,4610.0,5.0,5.0
1988.0,1056574.0,4603.0,5.0,5.0
1988.0,1000000.0,3597.0,4.0,4.0
1969.0,700000.0,1410.0,2.0,3.0
1967.0,638000.0,1410.0,2.0,3.0
1987.0,774382.0,3107.0,3.0,4.0
1975.0,600255.0,1462.0,2.0,3.0
1990.0,1316283.0,3311.0,3.0,4.0
1967.0,533495.0,2393.0,3.0,5.0
1968.0,779591.0,2412.0,3.0,4.0
1967.0,721744.0,1952.0,2.0,4.0
1966.0,108275.0,2074.0,2.0,4.0
1968.0,106599.0,473.0,1.0,1.0
1983.0,414987.0,2087.0,2.0,3.0
1985.0,1876805.0,7038.0,5.0,6.0
1987.0,1197285.0,4214.0,5.0,4.0
1989.0,751000.0,2048.0,3.0,4.0
1998.0,740000.0,2115.0,3.0,4.0
1988.0,349386.0,1675.0,3.0,2.0
1988.0,379432.0,1194.0,2.0,2.0
1973.0,315535.0,1388.0,2.0,2.0
1972.0,360656.0,1054.0,2.0,2.0
1987.0,444117.0,2425.0,3.0,3.0
1970.0,1272934.0,3053.0,4.0,4.0
1999.0,3103050.0,10491.0,8.0,8.0
1988.0,1843000.0,4176.0,5.0,5.0
1989.0,1136927.0,4020.0,5.0,4.0
1993.0,1898718.0,4485.0,5.0,4.0
1988.0,517924.0,2796.0,3.0,4.0
1965.0,300810.0,2126.0,3.0,3.0
1958.0,330646.0,2030.0,2.0,3.0
1954.0,405978.0,1131.0,1.0,2.0
2002.0,1469412.0,6193.0,4.0,4.0
1968.0,386869.0,2130.0,3.0,4.0
1956.0,436828.0,2176.0,3.0,4.0
1959.0,498778.0,2115.0,2.0,4.0
1966.0,438393.0,2286.0,3.0,4.0
1970.0,149342.0,2600.0,4.0,5.0
1968.0,1023362.0,3408.0,4.0,4.0
2001.0,1381500.0,3757.0,5.0,5.0
1977.0,940000.0,2518.0,3.0,3.0
1969.0,779742.0,2300.0,2.0,4.0
1973.0,643232.0,2873.0,4.0,3.0
1954.0,56867.0,1212.0,2.0,4.0
1954.0,223369.0,1212.0,2.0,4.0
1954.0,228517.0,1200.0,2.0,4.0
1954.0,358441.0,1188.0,2.0,4.0
1954.0,107611.0,1200.0,2.0,4.0
1954.0,233522.0,1338.0,2.0,4.0
1953.0,176080.0,1235.0,2.0,3.0
1940.0,648000.0,2552.0,3.0,4.0
1999.0,348472.0,1962.0,3.0,4.0
1950.0,230248.0,836.0,1.0,2.0
1965.0,263132.0,1675.0,3.0,4.0
1955.0,325129.0,1688.0,3.0,3.0
1973.0,247000.0,1108.0,2.0,3.0
1973.0,109690.0,779.0,2.0,2.0
1957.0,561000.0,1962.0,3.0,3.0
1948.0,256594.0,1161.0,1.0,2.0
1979.0,280000.0,1170.0,3.0,2.0
1987.0,70452.0,1060.0,2.0,2.0
1949.0,255040.0,1897.0,3.0,3.0
1953.0,302310.0,1296.0,2.0,4.0
1992.0,515000.0,2563.0,3.0,4.0
1954.0,58495.0,1296.0,2.0,4.0
1966.0,155665.0,1930.0,3.0,4.0
1954.0,60743.0,1347.0,2.0,3.0
1963.0,238982.0,1432.0,2.0,3.0
1977.0,290475.0,1419.0,2.0,4.0
1984.0,201903.0,1624.0,2.0,3.0
1979.0,245177.0,1424.0,3.0,3.0
1955.0,341747.0,1835.0,3.0,3.0
1955.0,294995.0,1462.0,2.0,3.0
1960.0,391643.0,1873.0,3.0,4.0
1957.0,268450.0,1961.0,3.0,5.0
1957.0,469189.0,1386.0,2.0,3.0
1981.0,195698.0,1246.0,2.0,3.0
1982.0,219000.0,953.0,2.0,2.0
1913.0,222941.0,1490.0,2.0,3.0
1947.0,246120.0,1680.0,2.0,4.0
1977.0,292682.0,1735.0,2.0,4.0
1964.0,391643.0,2597.0,3.0,4.0
1970.0,435457.0,2119.0,2.0,4.0
1976.0,232596.0,1337.0,3.0,2.0
1970.0,417198.0,2204.0,3.0,4.0
1971.0,127918.0,884.0,2.0,2.0
1971.0,173000.0,786.0,1.0,2.0
1988.0,268307.0,2432.0,3.0,4.0
1953.0,347585.0,1327.0,2.0,3.0
1954.0,102208.0,1709.0,2.0,3.0
1973.0,235614.0,1075.0,2.0,3.0
1984.0,439000.0,1548.0,2.0,3.0
1952.0,343056.0,2161.0,3.0,5.0
1952.0,271199.0,1421.0,2.0,3.0
1998.0,535737.0,2476.0,3.0,5.0
1952.0,246160.0,1581.0,2.0,3.0
1990.0,179025.0,1316.0,3.0,3.0
1992.0,280482.0,1945.0,3.0,3.0
1936.0,313529.0,1836.0,2.0,4.0
1940.0,399000.0,1096.0,1.0,2.0
1941.0,56859.0,1356.0,1.0,2.0
1951.0,258264.0,1388.0,1.0,3.0
1977.0,262763.0,1850.0,2.0,4.0
1976.0,147700.0,516.0,1.0,1.0
1949.0,195652.0,830.0,1.0,2.0
1949.0,232499.0,1051.0,1.0,3.0
1950.0,417871.0,2301.0,2.0,3.0
1950.0,455000.0,1440.0,2.0,3.0
1949.0,210034.0,1637.0,2.0,3.0
1949.0,464090.0,1326.0,2.0,3.0
1950.0,72165.0,1200.0,1.0,3.0
1950.0,112387.0,1723.0,1.0,3.0
1950.0,69921.0,1208.0,2.0,3.0
1983.0,660000.0,2124.0,3.0,4.0
2001.0,605000.0,2431.0,3.0,3.0
1951.0,290536.0,1086.0,1.0,3.0
1964.0,136358.0,1437.0,2.0,4.0
1962.0,364642.0,1412.0,2.0,4.0
1948.0,293683.0,912.0,1.0,2.0
1979.0,164233.0,1301.0,3.0,3.0
1978.0,286960.0,2104.0,3.0,4.0
1954.0,109755.0,1580.0,2.0,4.0
1954.0,224495.0,1750.0,2.0,4.0
1924.0,248518.0,2483.0,2.0,2.0
1977.0,96068.0,1156.0,2.0,3.0
1953.0,71553.0,1289.0,2.0,3.0
1951.0,297289.0,1540.0,1.0,4.0
1953.0,77880.0,1532.0,2.0,4.0
1953.0,471448.0,1742.0,2.0,3.0
1951.0,274296.0,950.0,1.0,2.0
1949.0,246916.0,802.0,1.0,2.0
1949.0,393445.0,1323.0,2.0,3.0
1991.0,322211.0,2047.0,3.0,3.0
1951.0,311261.0,1064.0,1.0,3.0
1951.0,212027.0,1528.0,2.0,4.0
1951.0,302816.0,1958.0,2.0,3.0
1990.0,167215.0,849.0,2.0,2.0
1952.0,370536.0,1838.0,2.0,4.0
1955.0,82977.0,1483.0,2.0,3.0
1955.0,306563.0,1584.0,2.0,4.0
1956.0,470000.0,1443.0,2.0,3.0
1956.0,444669.0,2091.0,2.0,4.0
1956.0,447377.0,1443.0,2.0,3.0
1952.0,335789.0,936.0,1.0,3.0
1952.0,325000.0,1251.0,2.0,2.0
1952.0,316600.0,1068.0,1.0,3.0
1952.0,314685.0,2031.0,1.0,3.0
1954.0,246806.0,1392.0,3.0,4.0
1957.0,397667.0,1449.0,2.0,4.0
1953.0,450552.0,2162.0,2.0,3.0
1953.0,166253.0,1929.0,2.0,3.0
1986.0,178864.0,1380.0,2.0,3.0
1955.0,341746.0,1254.0,2.0,3.0
1953.0,67471.0,1215.0,2.0,3.0
1953.0,388000.0,1215.0,2.0,3.0
1953.0,245115.0,1215.0,2.0,3.0
1957.0,259372.0,1539.0,2.0,3.0
1954.0,105687.0,1325.0,2.0,3.0
1977.0,261274.0,1053.0,2.0,2.0
1979.0,438590.0,1354.0,3.0,2.0
1981.0,208689.0,1426.0,3.0,2.0
1960.0,929000.0,3172.0,6.0,6.0
1977.0,278387.0,1596.0,3.0,3.0
1979.0,360613.0,1804.0,3.0,3.0
1973.0,224517.0,1519.0,3.0,2.0
1973.0,368857.0,1568.0,3.0,3.0
1980.0,196583.0,878.0,1.0,1.0
1980.0,437570.0,1263.0,3.0,2.0
1954.0,428535.0,1362.0,2.0,4.0
1958.0,595304.0,1850.0,2.0,3.0
1962.0,413729.0,1856.0,2.0,4.0
1986.0,309636.0,2243.0,3.0,3.0
1959.0,479529.0,4021.0,5.0,4.0
1961.0,124799.0,2356.0,3.0,4.0
1961.0,512152.0,1856.0,2.0,4.0
1959.0,308949.0,1404.0,2.0,3.0
1949.0,79952.0,1000.0,1.0,2.0
1955.0,236926.0,1488.0,2.0,4.0
1956.0,705699.0,2165.0,2.0,3.0
1996.0,539111.0,2705.0,3.0,4.0
1954.0,456246.0,1987.0,2.0,3.0
1955.0,56659.0,864.0,1.0,2.0
1950.0,486263.0,2357.0,4.0,5.0
1973.0,183356.0,605.0,1.0,1.0
1973.0,66411.0,605.0,1.0,1.0
